ID,Local,Num_Duplicates,Rating,Song,Artist 1,Artist 2,Artist 3,Artist 4,Artist 5,Artist 6,Artist 7,Artist 8,Artist 9,Artist 10,Date,Spot_Date,Re_Date,Duration,Album,Popularity,Dance,Energy,Key,Volume,Mode,Speech,Acoustic,Instrumental,Lively,Valence,Tempo,URI 1,URI 2,URI 3,URI 4,URI 5,Artist URI 1,Artist URI 2,Artist URI 3,Artist URI 4,Artist URI 5,Artist URI 6,Artist URI 7,Artist URI 8,Artist URI 9,Artist URI 10
3612,No,1,3,The Girl From Ipanema,Stan Getz,João Gilberto,Astrud Gilberto,,,,,,,,1964,1989-01-01,1964,321827,The Girl From Ipanema - The Bossa Nova Years,64,0.664,0.194,5,-15.487,0,0.0357,0.909,3.85E-05,0.0829,0.443,129.863,spotify:track:4VsMart0lkjUtyQnmxloK6,,,,,spotify:artist:0FMucZsEnCxs5pqBjHjIc8,spotify:artist:77ZUbcdoU5KCPHNUl8bgQy,spotify:artist:5rX2c1zow6hCph8PnnU3kF,,,,,,,
1490,No,1,2,Fly Me To The Moon,Frank Sinatra,Count Basie,,,,,,,,,1964,2015-04-21,1964,147147,Ultimate Sinatra,65,0.67,0.365,0,-10.158,1,0.0564,0.525,0,0.0575,0.45,119.344,spotify:track:4VsMart0lkjUtyQnmxloK6,,,,,spotify:artist:1Mxqyy3pSjf8kZZL4QVxS0,spotify:artist:2jFZlvIea42ZvcCw4OeEdA,,,,,,,,
1492,No,1,2,The Way You Look Tonight,Frank Sinatra,,,,,,,,,,1964,2015-04-21,1964,201200,Ultimate Sinatra,59,0.589,0.369,5,-8.678,0,0.0321,0.855,0,0.352,0.529,132.954,spotify:track:4VsMart0lkjUtyQnmxloK6,,,,,spotify:artist:1Mxqyy3pSjf8kZZL4QVxS0,,,,,,,,,
3820,No,1,No Rating,Help! - Remastered 2009,The Beatles,,,,,,,,,,1965,1965-08-06,Unknown,139560,Help! (Remastered),74,0.534,0.725,6,-7.576,0,0.0332,0.188,0,0.0994,0.763,95.003,spotify:track:4VsMart0lkjUtyQnmxloK6,,,,,spotify:artist:3WrFJ7ztbogyGnTHbHJFl2,,,,,,,,,
3821,No,1,No Rating,Ticket To Ride - Remastered 2009,The Beatles,,,,,,,,,,1965,1965-08-06,Unknown,189680,Help! (Remastered),68,0.519,0.85,9,-6.777,1,0.0678,0.0457,0,0.233,0.749,123.419,spotify:track:4VsMart0lkjUtyQnmxloK6,,,,,spotify:artist:3WrFJ7ztbogyGnTHbHJFl2,,,,,,,,,
3837,No,1,No Rating,In My Life - Remastered 2009,The Beatles,,,,,,,,,,1965,1965-12-03,Unknown,146333,Rubber Soul (Remastered),76,0.688,0.435,9,-11.359,1,0.0323,0.449,0,0.113,0.435,103.239,spotify:track:4VsMart0lkjUtyQnmxloK6,,,,,spotify:artist:3WrFJ7ztbogyGnTHbHJFl2,,,,,,,,,
3985,No,2,No Rating,(I Can't Get No) Satisfaction - Mono Version,The Rolling Stones,,,,,,,,,,1965,1965-07-30,Unknown,222813,Out Of Our Heads,79,0.723,0.863,2,-7.89,1,0.0338,0.0383,0.0317,0.128,0.931,136.302,spotify:track:4VsMart0lkjUtyQnmxloK6,spotify:track:6KJQ2dUyRlevBfFwXyqecu,,,,spotify:artist:22bE4uQ6baNwSHPVcDxLCe,,,,,,,,,
3986,No,1,No Rating,The Last Time - Mono Version,The Rolling Stones,,,,,,,,,,1965,1965-07-30,Unknown,221493,Out Of Our Heads,54,0.327,0.92,9,-5.223,1,0.0611,0.144,0.84,0.774,0.439,167.972,spotify:track:4VsMart0lkjUtyQnmxloK6,,,,,spotify:artist:22bE4uQ6baNwSHPVcDxLCe,,,,,,,,,
4005,No,1,No Rating,My Girl,The Temptations,,,,,,,,,,1965,1965-03-22,Unknown,165000,The Temptations Sing Smokey,81,0.572,0.418,0,-10.738,1,0.0349,0.635,0,0.0961,0.694,104.566,spotify:track:4VsMart0lkjUtyQnmxloK6,,,,,spotify:artist:3RwQ26hR2tJtA8F9p2n7jG,,,,,,,,,
4047,No,1,No Rating,My Generation - Stereo Version,The Who,,,,,,,,,,1965,1965-12-03,Unknown,198707,My Generation,69,0.412,0.782,2,-9.186,0,0.058,0.308,0.00822,0.0775,0.705,96.732,spotify:track:4VsMart0lkjUtyQnmxloK6,,,,,spotify:artist:67ea9eGLXYMsO2eYQRui3w,,,,,,,,,
2950,No,1,Can't Locate,Feeling Good,Nina Simone,,,,,,,,,,1965,1965-06-01,Unknown,174000,I Put A Spell On You,76,0.399,0.326,7,-9.239,0,0.0386,0.864,0,0.191,0.546,79.206,spotify:track:4VsMart0lkjUtyQnmxloK6,,,,,spotify:artist:7G1GBhoKtEPnP86X2PvEYO,,,,,,,,,
3783,No,1,5,Barbara Ann,The Beach Boys,,,,,,,,,,1965,1975-04-14,1965,133893,Spirit Of America,61,0.581,0.669,6,-3.659,1,0.0385,0.19,0,0.243,0.926,78.073,spotify:track:4VsMart0lkjUtyQnmxloK6,,,,,spotify:artist:3oDbviiivRWhXwIE8hxkVV,,,,,,,,,
3785,No,1,5,Barbara Ann - Remastered,The Beach Boys,,,,,,,,,,1965,2003-01-01,1965,133907,The Very Best Of The Beach Boys: Sounds Of Summer,50,0.579,0.662,6,-4.321,1,0.0351,0.18,0,0.244,0.921,78.732,spotify:track:4VsMart0lkjUtyQnmxloK6,,,,,spotify:artist:3oDbviiivRWhXwIE8hxkVV,,,,,,,,,
1483,No,2,4,"I Can't Help Myself (Sugar Pie, Honey Bunch)",Four Tops,,,,,,,,,,1965,1965-01-01,1965,160280,Four Tops Second Album,75,0.667,0.599,0,-8.894,1,0.0291,0.245,0,0.107,0.971,127.935,spotify:track:4VsMart0lkjUtyQnmxloK6,spotify:track:6KJQ2dUyRlevBfFwXyqecu,,,,spotify:artist:7fIvjotigTGWqjIz6EP1i4,,,,,,,,,
3806,No,1,4,Yesterday - Remastered 2015,The Beatles,,,,,,,,,,1965,2000-11-13,1965,125320,1 (Remastered),63,0.401,0.189,0,-11.189,1,0.0287,0.871,0,0.0968,0.357,94.509,spotify:track:4VsMart0lkjUtyQnmxloK6,,,,,spotify:artist:3WrFJ7ztbogyGnTHbHJFl2,,,,,,,,,
3822,No,1,4,Yesterday - Remastered 2009,The Beatles,,,,,,,,,,1965,1965-08-06,1965,125667,Help! (Remastered),79,0.332,0.179,5,-11.83,1,0.0326,0.879,0,0.0886,0.315,96.529,spotify:track:4VsMart0lkjUtyQnmxloK6,,,,,spotify:artist:3WrFJ7ztbogyGnTHbHJFl2,,,,,,,,,
1841,No,1,2,Papa's Got A Brand New Bag,James Brown,,,,,,,,,,1965,1991-01-01,1965,125707,20 All-Time Greatest Hits!,12,0.746,0.702,4,-8.099,1,0.0766,0.493,0.0398,0.0964,0.889,129.434,spotify:track:4VsMart0lkjUtyQnmxloK6,,,,,spotify:artist:7GaxyUddsPok8BuhxN6OUW,,,,,,,,,
3020,No,1,No Rating,Try a Little Tenderness,Otis Redding,,,,,,,,,,1966,1966-10-15,Unknown,201733,Complete & Unbelievable: The Otis Redding Dictionary of Soul,66,0.587,0.133,9,-15.151,0,0.0565,0.186,2.26E-05,0.258,0.068,102.938,spotify:track:4VsMart0lkjUtyQnmxloK6,,,,,spotify:artist:60df5JBRRPcnSpsIMxxwQm,,,,,,,,,
3780,No,1,No Rating,Wouldn't It Be Nice - 2000 Remaster,The Beach Boys,,,,,,,,,,1966,1966-06-16,Unknown,153205,Pet Sounds (Original Mono & Stereo Mix Versions),74,0.392,0.629,5,-7.056,1,0.0335,0.718,3.76E-06,0.129,0.72,124.511,spotify:track:4VsMart0lkjUtyQnmxloK6,,,,,spotify:artist:3oDbviiivRWhXwIE8hxkVV,,,,,,,,,
3980,No,1,No Rating,"Paint It, Black",The Rolling Stones,,,,,,,,,,1966,1966-04-15,Unknown,202267,Aftermath,81,0.464,0.795,1,-9.267,1,0.0926,0.0493,0.00244,0.399,0.612,158.691,spotify:track:4VsMart0lkjUtyQnmxloK6,,,,,spotify:artist:22bE4uQ6baNwSHPVcDxLCe,,,,,,,,,
3805,No,1,4,Yellow Submarine - Remastered 2015,The Beatles,,,,,,,,,,1966,2000-11-13,1966,158800,1 (Remastered),57,0.66,0.557,1,-9.597,1,0.03,0.158,0,0.543,0.788,110.743,spotify:track:4VsMart0lkjUtyQnmxloK6,,,,,spotify:artist:3WrFJ7ztbogyGnTHbHJFl2,,,,,,,,,
701,No,1,3,For What It's Worth,Buffalo Springfield,,,,,,,,,,1966,1966-12-05,1966,153693,Buffalo Springfield,78,0.653,0.519,2,-10.164,1,0.0497,0.406,0.0209,0.101,0.822,98.883,spotify:track:4VsMart0lkjUtyQnmxloK6,,,,,spotify:artist:3eskO5m0H4yiF64vRySBjr,,,,,,,,,
1489,No,2,3,That's Life,Frank Sinatra,,,,,,,,,,1966,1966-11-01,1966,187040,That's Life,72,0.56,0.434,4,-14.151,0,0.0729,0.55,0,0.346,0.664,112.803,spotify:track:4VsMart0lkjUtyQnmxloK6,spotify:track:6KJQ2dUyRlevBfFwXyqecu,,,,spotify:artist:1Mxqyy3pSjf8kZZL4QVxS0,,,,,,,,,
2875,No,1,3,These Boots Are Made For Walkin',Nancy Sinatra,,,,,,,,,,1966,1966-03-01,1966,166008,Boots,21,0.74,0.392,9,-11.996,1,0.0824,0.483,1.11E-06,0.0965,0.387,82.742,spotify:track:4VsMart0lkjUtyQnmxloK6,,,,,spotify:artist:3IZrrNonYELubLPJmqOci2,,,,,,,,,
3782,No,1,No Rating,Good Vibrations - Remastered 2001,The Beach Boys,,,,,,,,,,1967,1967-09-18,Unknown,219027,Smiley Smile (Remastered),72,0.396,0.473,10,-7.67,0,0.0345,0.326,0.000124,0.109,0.385,133.449,spotify:track:4VsMart0lkjUtyQnmxloK6,,,,,spotify:artist:3oDbviiivRWhXwIE8hxkVV,,,,,,,,,
3830,No,1,No Rating,"Hello, Goodbye - Remastered 2009",The Beatles,,,,,,,,,,1967,1967-11-27,Unknown,208840,Magical Mystery Tour (Remastered),67,0.479,0.733,0,-8.753,1,0.0256,0.306,2.40E-05,0.414,0.806,99.307,spotify:track:4VsMart0lkjUtyQnmxloK6,,,,,spotify:artist:3WrFJ7ztbogyGnTHbHJFl2,,,,,,,,,
3831,No,1,No Rating,I Am The Walrus - Remastered 2009,The Beatles,,,,,,,,,,1967,1967-11-27,Unknown,275867,Magical Mystery Tour (Remastered),67,0.401,0.556,2,-10.532,1,0.0513,0.0828,0.000359,0.589,0.654,85.206,spotify:track:4VsMart0lkjUtyQnmxloK6,,,,,spotify:artist:3WrFJ7ztbogyGnTHbHJFl2,,,,,,,,,
3838,No,1,No Rating,Lucy In The Sky With Diamonds - Remastered 2009,The Beatles,,,,,,,,,,1967,1967-06-01,Unknown,208467,Sgt. Pepper's Lonely Hearts Club Band (Remastered),71,0.311,0.325,2,-9.042,1,0.0283,0.0469,0,0.139,0.668,65.09,spotify:track:4VsMart0lkjUtyQnmxloK6,,,,,spotify:artist:3WrFJ7ztbogyGnTHbHJFl2,,,,,,,,,
3839,No,1,No Rating,Sgt. Pepper's Lonely Hearts Club Band - Remastered 2009,The Beatles,,,,,,,,,,1967,1967-06-01,Unknown,122893,Sgt. Pepper's Lonely Hearts Club Band (Remastered),67,0.451,0.673,7,-9.115,1,0.0734,0.0857,0.00225,0.797,0.583,95.513,spotify:track:4VsMart0lkjUtyQnmxloK6,,,,,spotify:artist:3WrFJ7ztbogyGnTHbHJFl2,,,,,,,,,
3840,No,1,No Rating,When I'm Sixty Four - Remastered 2009,The Beatles,,,,,,,,,,1967,1967-06-01,Unknown,157667,Sgt. Pepper's Lonely Hearts Club Band (Remastered),66,0.704,0.241,1,-13.258,1,0.0476,0.625,2.80E-05,0.0868,0.661,140.411,spotify:track:4VsMart0lkjUtyQnmxloK6,,,,,spotify:artist:3WrFJ7ztbogyGnTHbHJFl2,,,,,,,,,
3841,No,1,No Rating,With A Little Help From My Friends - Remastered 2009,The Beatles,,,,,,,,,,1967,1967-06-01,Unknown,164107,Sgt. Pepper's Lonely Hearts Club Band (Remastered),69,0.705,0.515,4,-9.343,1,0.0337,0.365,0,0.389,0.803,112.035,spotify:track:4VsMart0lkjUtyQnmxloK6,,,,,spotify:artist:3WrFJ7ztbogyGnTHbHJFl2,,,,,,,,,
3886,No,1,No Rating,My Eyes Have Seen You,The Doors,,,,,,,,,,1967,1967-09-25,Unknown,147200,Strange Days,49,0.417,0.83,4,-7.206,0,0.0532,0.284,0,0.0863,0.943,131.715,spotify:track:4VsMart0lkjUtyQnmxloK6,,,,,spotify:artist:22WZ7M8sxp5THdruNY3gXt,,,,,,,,,
3888,No,1,No Rating,Strange Days,The Doors,,,,,,,,,,1967,1967-09-25,Unknown,186560,Strange Days,54,0.411,0.763,9,-6.738,0,0.0541,0.199,0.00447,0.329,0.462,121.57,spotify:track:4VsMart0lkjUtyQnmxloK6,,,,,spotify:artist:22WZ7M8sxp5THdruNY3gXt,,,,,,,,,
3890,No,1,No Rating,Soul Kitchen,The Doors,,,,,,,,,,1967,1967-01-04,Unknown,213000,The Doors,63,0.679,0.443,9,-7.376,1,0.0394,0.33,0,0.0533,0.609,115.843,spotify:track:4VsMart0lkjUtyQnmxloK6,,,,,spotify:artist:22WZ7M8sxp5THdruNY3gXt,,,,,,,,,
3938,No,1,No Rating,I'm a Believer - 2006 Remaster,The Monkees,,,,,,,,,,1967,1967-01-09,Unknown,167373,More of The Monkees (Deluxe Edition),76,0.526,0.775,0,-6.05,1,0.0352,0.707,2.05E-05,0.217,0.962,80.106,spotify:track:4VsMart0lkjUtyQnmxloK6,,,,,spotify:artist:320EPCSEezHt1rtbfwH6Ck,,,,,,,,,
4007,No,1,No Rating,Happy Together,The Turtles,,,,,,,,,,1967,1967-01-01,Unknown,176293,Happy Together,77,0.584,0.367,6,-9.638,0,0.0328,0.55,1.38E-05,0.0818,0.588,120.175,spotify:track:4VsMart0lkjUtyQnmxloK6,,,,,spotify:artist:2VIoWte1HPDbZ2WqHd2La7,,,,,,,,,
294,No,1,Can't Locate,Respect,Aretha Franklin,,,,,,,,,,1967,1967-03-10,Unknown,147600,I Never Loved a Man the Way I Love You,76,0.805,0.558,0,-5.226,1,0.041,0.164,2.20E-05,0.0546,0.965,114.95,spotify:track:4VsMart0lkjUtyQnmxloK6,,,,,spotify:artist:7nwUJBm0HE4ZxD3f5cy5ok,,,,,,,,,
1497,No,1,Can't Locate,Beggin',Frankie Valli & The Four Seasons,,,,,,,,,,1967,1967-05-01,Unknown,170627,New Gold Hits,61,0.59,0.356,2,-14.656,0,0.0404,0.0651,0,0.167,0.375,129.639,spotify:track:4VsMart0lkjUtyQnmxloK6,,,,,spotify:artist:6mcrZQmgzFGRWf7C0SObou,,,,,,,,,
3887,No,1,Can't Locate,People Are Strange,The Doors,,,,,,,,,,1967,1967-09-25,Unknown,130173,Strange Days,74,0.699,0.467,4,-8.578,0,0.0375,0.685,0,0.315,0.764,119.287,spotify:track:4VsMart0lkjUtyQnmxloK6,,,,,spotify:artist:22WZ7M8sxp5THdruNY3gXt,,,,,,,,,
4262,No,1,4,Brown Eyed Girl,Van Morrison,,,,,,,,,,1967,1967-09-01,1967,183307,Blowin' Your Mind!,81,0.491,0.583,7,-10.964,1,0.0376,0.185,0,0.406,0.908,150.566,spotify:track:4VsMart0lkjUtyQnmxloK6,,,,,spotify:artist:44NX2ffIYHr6D4n7RaZF7A,,,,,,,,,
930,No,2,3,Sunshine Of Your Love,Cream,,,,,,,,,,1967,1967-11-02,2004,250000,Disraeli Gears,69,0.684,0.481,2,-12.59,1,0.0384,0.475,6.57E-05,0.118,0.784,115.078,spotify:track:4VsMart0lkjUtyQnmxloK6,spotify:track:6KJQ2dUyRlevBfFwXyqecu,,,,spotify:artist:74oJ4qxwOZvX6oSsu1DGnw,,,,,,,,,
1496,No,1,3,Can't Take My Eyes off You,Frankie Valli,,,,,,,,,,1967,1967-01-01,1967,203680,Solo,72,0.581,0.78,4,-7.053,1,0.0567,0.508,1.07E-05,0.0799,0.561,123.711,spotify:track:4VsMart0lkjUtyQnmxloK6,,,,,spotify:artist:3CDKmzJu6uwEGnPLLZffpD,,,,,,,,,
2682,No,1,3,Ain't No Mountain High Enough,Marvin Gaye,Tammi Terrell,,,,,,,,,1967,1967-08-29,1967,151667,United,83,0.663,0.6,7,-10.87,1,0.032,0.43,0,0.184,0.8,129.991,spotify:track:4VsMart0lkjUtyQnmxloK6,,,,,spotify:artist:3koiLjNrgRTNbOwViDipeA,spotify:artist:75jNCko3SnEMI5gwGqrbb8,,,,,,,,
3788,No,1,3,All You Need Is Love - Remastered 2015,The Beatles,,,,,,,,,,1967,2000-11-13,1967,227760,1 (Remastered),60,0.397,0.625,7,-5.829,1,0.0347,0.437,5.47E-06,0.263,0.676,104.54,spotify:track:4VsMart0lkjUtyQnmxloK6,,,,,spotify:artist:3WrFJ7ztbogyGnTHbHJFl2,,,,,,,,,
3829,No,1,3,All You Need Is Love - Remastered 2009,The Beatles,,,,,,,,,,1967,1967-11-27,1967,230387,Magical Mystery Tour (Remastered),69,0.4,0.48,7,-7.768,1,0.0295,0.346,3.10E-05,0.155,0.653,103.436,spotify:track:4VsMart0lkjUtyQnmxloK6,,,,,spotify:artist:3WrFJ7ztbogyGnTHbHJFl2,,,,,,,,,
3889,No,1,3,Break on Through (To the Other Side),The Doors,,,,,,,,,,1967,1967-01-04,1967,145867,The Doors,74,0.421,0.751,9,-9.584,1,0.0472,0.2,0,0.17,0.789,89.839,spotify:track:4VsMart0lkjUtyQnmxloK6,,,,,spotify:artist:22WZ7M8sxp5THdruNY3gXt,,,,,,,,,
1929,No,1,2,Purple Haze,Jimi Hendrix,,,,,,,,,,1967,1967-05-12,1967,170813,Are You Experienced,73,0.533,0.905,2,-5.27,1,0.0754,0.00876,0.578,0.0698,0.486,108.9,spotify:track:4VsMart0lkjUtyQnmxloK6,,,,,spotify:artist:776Uo845nYHJpNaStv1Ds4,,,,,,,,,
3511,No,1,No Rating,"Mrs. Robinson - From ""The Graduate"" Soundtrack",Simon & Garfunkel,,,,,,,,,,1968,1968-04-03,Unknown,244027,Bookends,77,0.606,0.457,6,-14.035,0,0.0497,0.713,2.53E-05,0.0747,0.813,92.033,spotify:track:4VsMart0lkjUtyQnmxloK6,,,,,spotify:artist:70cRZdQywnSFp9pnc2WTCE,,,,,,,,,
3559,No,1,No Rating,Dance to the Music,Sly & The Family Stone,,,,,,,,,,1968,1968-04-27,Unknown,179427,Dance To The Music,64,0.703,0.529,7,-11.112,1,0.1,0.0168,0.00057,0.911,0.772,128.059,spotify:track:4VsMart0lkjUtyQnmxloK6,,,,,spotify:artist:5m8H6zSadhu1j9Yi04VLqD,,,,,,,,,
3620,No,2,No Rating,Magic Carpet Ride,Steppenwolf,,,,,,,,,,1968,1968-10-01,Unknown,271573,The Second,71,0.64,0.651,4,-14.981,0,0.0517,0.142,0.28,0.0341,0.801,111.676,spotify:track:4VsMart0lkjUtyQnmxloK6,spotify:track:6KJQ2dUyRlevBfFwXyqecu,,,,spotify:artist:1WRM9i067hd2ujxxi8FI3m,,,,,,,,,
3843,No,1,No Rating,Helter Skelter - Remastered 2009,The Beatles,,,,,,,,,,1968,1968-11-22,Unknown,269787,The Beatles (Remastered),65,0.166,0.831,9,-8.469,1,0.0894,0.000606,0.846,0.811,0.281,167.518,spotify:track:4VsMart0lkjUtyQnmxloK6,,,,,spotify:artist:3WrFJ7ztbogyGnTHbHJFl2,,,,,,,,,
3844,No,1,No Rating,"Ob-La-Di, Ob-La-Da - Remastered 2009",The Beatles,,,,,,,,,,1968,1968-11-22,Unknown,188960,The Beatles (Remastered),73,0.818,0.728,10,-8.331,1,0.0314,0.232,0.0642,0.251,0.975,113.059,spotify:track:4VsMart0lkjUtyQnmxloK6,,,,,spotify:artist:3WrFJ7ztbogyGnTHbHJFl2,,,,,,,,,
3845,No,1,No Rating,While My Guitar Gently Weeps - Remastered 2009,The Beatles,,,,,,,,,,1968,1968-11-22,Unknown,285000,The Beatles (Remastered),72,0.453,0.654,4,-8.855,0,0.0317,0.0205,0.00395,0.172,0.702,115,spotify:track:4VsMart0lkjUtyQnmxloK6,,,,,spotify:artist:3WrFJ7ztbogyGnTHbHJFl2,,,,,,,,,
3891,No,1,No Rating,"Hello, I Love You",The Doors,,,,,,,,,,1968,1968-07-03,Unknown,133200,Waiting for the Sun,63,0.597,0.554,11,-14.144,0,0.0425,0.029,0,0.0766,0.963,117.835,spotify:track:4VsMart0lkjUtyQnmxloK6,,,,,spotify:artist:22WZ7M8sxp5THdruNY3gXt,,,,,,,,,
3981,No,1,No Rating,Sympathy For The Devil,The Rolling Stones,,,,,,,,,,1968,1968-12-06,Unknown,377747,Beggars Banquet,0,0.566,0.673,9,-10.814,1,0.306,0.565,1.13E-06,0.0438,0.583,114.385,spotify:track:4VsMart0lkjUtyQnmxloK6,,,,,spotify:artist:22bE4uQ6baNwSHPVcDxLCe,,,,,,,,,
3982,No,1,No Rating,Sympathy For The Devil - 50th Anniversary Edition,The Rolling Stones,,,,,,,,,,1968,1968-12-06,Unknown,378147,Beggars Banquet (50th Anniversary Edition),76,0.702,0.668,9,-9.237,1,0.214,0.518,0,0.0588,0.561,116.063,spotify:track:4VsMart0lkjUtyQnmxloK6,,,,,spotify:artist:22bE4uQ6baNwSHPVcDxLCe,,,,,,,,,
2511,No,1,Can't Locate,What A Wonderful World,Louis Armstrong,,,,,,,,,,1968,1968-01-01,Unknown,139227,What A Wonderful World,71,0.271,0.165,5,-20.652,1,0.0351,0.729,1.60E-06,0.118,0.203,77.082,spotify:track:4VsMart0lkjUtyQnmxloK6,,,,,spotify:artist:19eLuQmk9aCobbVDHc6eek,,,,,,,,,
3619,No,2,3,Born To Be Wild - Single Version,Steppenwolf,,,,,,,,,,1968,1968-01-01,1968,212893,Steppenwolf,69,0.439,0.734,2,-12.168,1,0.097,0.262,0.333,0.244,0.54,145.703,spotify:track:4VsMart0lkjUtyQnmxloK6,spotify:track:6KJQ2dUyRlevBfFwXyqecu,,,,spotify:artist:1WRM9i067hd2ujxxi8FI3m,,,,,,,,,
1930,No,1,2,All Along the Watchtower,Jimi Hendrix,,,,,,,,,,1968,1968-10-25,1968,240800,Electric Ladyland,79,0.438,0.805,8,-6.237,1,0.0624,0.00255,5.69E-05,0.0842,0.564,113.253,spotify:track:4VsMart0lkjUtyQnmxloK6,,,,,spotify:artist:776Uo845nYHJpNaStv1Ds4,,,,,,,,,
1931,No,1,2,Voodoo Child (Slight Return),Jimi Hendrix,,,,,,,,,,1968,1968-10-25,1968,313373,Electric Ladyland,70,0.214,0.91,8,-6.662,1,0.389,0.477,0.00833,0.0517,0.448,175.549,spotify:track:4VsMart0lkjUtyQnmxloK6,,,,,spotify:artist:776Uo845nYHJpNaStv1Ds4,,,,,,,,,
976,No,1,No Rating,Space Oddity - 2015 Remaster,David Bowie,,,,,,,,,,1969,1969-11-04,Unknown,318027,David Bowie (aka Space Oddity) [2015 Remaster],75,0.31,0.403,0,-13.664,1,0.0326,0.0726,9.27E-05,0.139,0.466,134.48,spotify:track:4VsMart0lkjUtyQnmxloK6,,,,,spotify:artist:0oSGxfWSnnOXhD2fKuz2Gy,,,,,,,,,
2891,No,2,No Rating,Sweet Caroline,Neil Diamond,,,,,,,,,,1969,1969-01-01,Unknown,201067,Love Songs,0,0.546,0.254,11,-10.545,1,0.0279,0.365,0.000862,0.262,0.59,63.978,spotify:track:4VsMart0lkjUtyQnmxloK6,spotify:track:6KJQ2dUyRlevBfFwXyqecu,,,,spotify:artist:7mEIug7XUlQHikrFxjTWes,,,,,,,,,
3810,No,1,No Rating,Come Together - Remastered 2009,The Beatles,,,,,,,,,,1969,1969-09-26,Unknown,259947,Abbey Road (Remastered),80,0.533,0.376,9,-11.913,0,0.0393,0.0302,0.248,0.0926,0.187,165.007,spotify:track:4VsMart0lkjUtyQnmxloK6,,,,,spotify:artist:3WrFJ7ztbogyGnTHbHJFl2,,,,,,,,,
3811,No,1,No Rating,Here Comes The Sun - Remastered 2009,The Beatles,,,,,,,,,,1969,1969-09-26,Unknown,185733,Abbey Road (Remastered),84,0.557,0.54,9,-10.484,1,0.0347,0.0339,0.00248,0.179,0.394,129.171,spotify:track:4VsMart0lkjUtyQnmxloK6,,,,,spotify:artist:3WrFJ7ztbogyGnTHbHJFl2,,,,,,,,,
3812,No,1,No Rating,I Want You (She's So Heavy) - Remastered 2009,The Beatles,,,,,,,,,,1969,1969-09-26,Unknown,467320,Abbey Road (Remastered),65,0.37,0.515,2,-9.487,0,0.0321,0.0233,0.205,0.0966,0.42,115.732,spotify:track:4VsMart0lkjUtyQnmxloK6,,,,,spotify:artist:3WrFJ7ztbogyGnTHbHJFl2,,,,,,,,,
3813,No,1,No Rating,Maxwell's Silver Hammer - Remastered 2009,The Beatles,,,,,,,,,,1969,1969-09-26,Unknown,207920,Abbey Road (Remastered),62,0.764,0.426,2,-11.045,1,0.0405,0.629,0.000119,0.132,0.726,131.12,spotify:track:4VsMart0lkjUtyQnmxloK6,,,,,spotify:artist:3WrFJ7ztbogyGnTHbHJFl2,,,,,,,,,
3814,No,1,No Rating,Octopus's Garden - Remastered 2009,The Beatles,,,,,,,,,,1969,1969-09-26,Unknown,170720,Abbey Road (Remastered),65,0.626,0.512,1,-9.15,0,0.0247,0.155,4.65E-05,0.215,0.73,92.225,spotify:track:4VsMart0lkjUtyQnmxloK6,,,,,spotify:artist:3WrFJ7ztbogyGnTHbHJFl2,,,,,,,,,
3815,No,1,No Rating,Oh! Darling - Remastered 2009,The Beatles,,,,,,,,,,1969,1969-09-26,Unknown,207240,Abbey Road (Remastered),70,0.422,0.656,4,-8.412,1,0.0397,0.0126,0.0279,0.268,0.549,173.93,spotify:track:4VsMart0lkjUtyQnmxloK6,,,,,spotify:artist:3WrFJ7ztbogyGnTHbHJFl2,,,,,,,,,
3816,No,1,No Rating,She Came In Through The Bathroom Window - Remastered 2009,The Beatles,,,,,,,,,,1969,1969-09-26,Unknown,118627,Abbey Road (Remastered),61,0.53,0.72,2,-8.793,1,0.0338,0.00376,3.38E-05,0.314,0.69,80.652,spotify:track:4VsMart0lkjUtyQnmxloK6,,,,,spotify:artist:3WrFJ7ztbogyGnTHbHJFl2,,,,,,,,,
3817,No,1,No Rating,Something - Remastered 2009,The Beatles,,,,,,,,,,1969,1969-09-26,Unknown,182293,Abbey Road (Remastered),75,0.396,0.338,0,-10.872,1,0.0304,0.198,2.62E-06,0.138,0.377,133.522,spotify:track:4VsMart0lkjUtyQnmxloK6,,,,,spotify:artist:3WrFJ7ztbogyGnTHbHJFl2,,,,,,,,,
3832,No,1,No Rating,Oh! Darling - 2019 Mix,The Beatles,,,,,,,,,,1969,1969-09-26,Unknown,207147,Oh! Darling,1,0.437,0.669,4,-6.524,1,0.0395,0.0344,0.00395,0.347,0.514,173.67,spotify:track:4VsMart0lkjUtyQnmxloK6,,,,,spotify:artist:3WrFJ7ztbogyGnTHbHJFl2,,,,,,,,,
3842,No,1,No Rating,Something - 2019 Mix,The Beatles,,,,,,,,,,1969,1969-09-26,Unknown,182227,Something,0,0.416,0.385,0,-9.388,1,0.0279,0.0958,5.24E-06,0.228,0.458,133.298,spotify:track:4VsMart0lkjUtyQnmxloK6,,,,,spotify:artist:3WrFJ7ztbogyGnTHbHJFl2,,,,,,,,,
3922,No,1,No Rating,I Want You Back,The Jackson 5,,,,,,,,,,1969,1969-12-18,Unknown,176333,Diana Ross Presents The Jackson 5,79,0.469,0.538,8,-13.559,1,0.0571,0.305,0.00012,0.37,0.886,196.605,spotify:track:4VsMart0lkjUtyQnmxloK6,,,,,spotify:artist:2iE18Oxc8YSumAU232n4rW,,,,,,,,,
